START_DATE,MATCH_ID,PLAYER_ID,BATSMAN,RUNS,BALLS_FACED,STRIKE_RATE,FOURS,SIXS,OPPOSITION,GROUND
21-Sep-18,ODI # 4042,56007,Mashrafe Mortaza,26,32,81.25,0,2, India,Dubai (DSC)
23-Sep-18,ODI # 4045,56007,Mashrafe Mortaza,10,9,111.11,1,0, Afghanistan,Abu Dhabi
26-Sep-18,ODI # 4047,56007,Mashrafe Mortaza,13,13,100,0,1, Pakistan,Abu Dhabi
28-Sep-18,ODI # 4048,56007,Mashrafe Mortaza,7,9,77.77,0,1, India,Dubai (DSC)
21-Oct-18,ODI # 4057,56007,Mashrafe Mortaza,2,5,40,0,0, Zimbabwe,Dhaka
11-Dec-18,ODI # 4072,56007,Mashrafe Mortaza,6,11,54.54,0,0, West Indies,Dhaka
13-Feb-19,ODI # 4093,56007,Mashrafe Mortaza,9,14,64.28,1,0, New Zealand,Napier
16-Feb-19,ODI # 4094,56007,Mashrafe Mortaza,13,18,72.22,0,1, New Zealand,Christchurch
20-Feb-19,ODI # 4095,56007,Mashrafe Mortaza,2,3,66.66,0,0, New Zealand,Dunedin
8-Feb-16,ODI # 3735,379504,Adam Zampa,2,11,18.18,0,0, New Zealand,Hamilton
7-Jun-16,ODI # 3741,379504,Adam Zampa,0,1,0,0,0, South Africa,Providence
26-Jun-16,ODI # 3756,379504,Adam Zampa,5,6,83.33,0,0, West Indies,Bridgetown
24-Aug-16,ODI # 3769,379504,Adam Zampa,5,16,31.25,0,0, Sri Lanka,Colombo (RPS)
28-Aug-16,ODI # 3772,379504,Adam Zampa,5,6,83.33,1,0, Sri Lanka,Dambulla
30-Sep-16,ODI # 3785,379504,Adam Zampa,12,19,63.15,1,0, South Africa,Centurion
2-Oct-16,ODI # 3787,379504,Adam Zampa,8,11,72.72,0,1, South Africa,Johannesburg
9-Oct-16,ODI # 3792,379504,Adam Zampa,5,4,125,1,0, South Africa,Port Elizabeth
12-Oct-16,ODI # 3795,379504,Adam Zampa,6,8,75,0,0, South Africa,Cape Town
4-Dec-16,ODI # 3811,379504,Adam Zampa,2,2,100,0,0, New Zealand,Sydney
5-Feb-17,ODI # 3832,379504,Adam Zampa,1,5,20,0,0, New Zealand,Hamilton
10-Jun-17,ODI # 3885,379504,Adam Zampa,0,3,0,0,0, England,Birmingham
17-Sep-17,ODI # 3910,379504,Adam Zampa,5,4,125,0,0, India,Chennai
28-Jan-18,ODI # 3968,379504,Adam Zampa,11,17,64.7,1,0, England,Perth
9-Nov-18,ODI # 4067,379504,Adam Zampa,22,24,91.66,2,0, South Africa,Adelaide
11-Nov-18,ODI # 4069,379504,Adam Zampa,0,3,0,0,0, South Africa,Hobart
18-Jan-19,ODI # 4079,379504,Adam Zampa,8,14,57.14,0,0, India,Melbourne
5-Mar-19,ODI # 4106,379504,Adam Zampa,2,2,100,0,0, India,Nagpur
18-Jan-09,ODI # 2796,219889,David Warner,5,7,71.42,1,0, South Africa,Hobart
23-Jan-09,ODI # 2802,219889,David Warner,69,60,115,6,2, South Africa,Sydney
26-Jan-09,ODI # 2804,219889,David Warner,1,7,14.28,0,0, South Africa,Adelaide
30-Jan-09,ODI # 2808,219889,David Warner,22,29,75.86,1,1, South Africa,Perth
1-Feb-09,ODI # 2811,219889,David Warner,7,18,38.88,0,0, New Zealand,Perth
6-Feb-09,ODI # 2816,219889,David Warner,2,11,18.18,0,0, New Zealand,Melbourne
28-Aug-09,ODI # 2879,219889,David Warner,0,5,0,0,0, Scotland,Edinburgh
19-Oct-11,ODI # 3203,219889,David Warner,20,17,117.64,4,0, South Africa,Centurion
23-Oct-11,ODI # 3208,219889,David Warner,74,97,76.28,6,0, South Africa,Port Elizabeth
28-Oct-11,ODI # 3211,219889,David Warner,10,18,55.55,1,0, South Africa,Durban
5-Feb-12,ODI # 3231,219889,David Warner,6,14,42.85,0,0, India,Melbourne
10-Feb-12,ODI # 3235,219889,David Warner,34,29,117.24,4,1, Sri Lanka,Perth
12-Feb-12,ODI # 3237,219889,David Warner,18,24,75,2,0, India,Adelaide
17-Feb-12,ODI # 3241,219889,David Warner,13,21,61.9,2,0, Sri Lanka,Sydney
19-Feb-12,ODI # 3244,219889,David Warner,43,46,93.47,5,1, India,Brisbane
24-Feb-12,ODI # 3248,219889,David Warner,7,13,53.84,0,0, Sri Lanka,Hobart
26-Feb-12,ODI # 3250,219889,David Warner,68,66,103.03,7,0, India,Sydney
2-Mar-12,ODI # 3253,219889,David Warner,6,6,100,1,0, Sri Lanka,Melbourne
4-Mar-12,ODI # 3255,219889,David Warner,163,157,103.82,13,2, Sri Lanka,Brisbane
6-Mar-12,ODI # 3256,219889,David Warner,100,140,71.42,4,1, Sri Lanka,Adelaide
8-Mar-12,ODI # 3257,219889,David Warner,48,45,106.66,5,1, Sri Lanka,Adelaide
16-Mar-12,ODI # 3262,219889,David Warner,40,55,72.72,5,0, West Indies,Kingstown
18-Mar-12,ODI # 3264,219889,David Warner,13,20,65,1,0, West Indies,Kingstown
20-Mar-12,ODI # 3266,219889,David Warner,37,51,72.54,6,0, West Indies,Kingstown
23-Mar-12,ODI # 3268,219889,David Warner,1,4,25,0,0, West Indies,Gros Islet
25-Mar-12,ODI # 3269,219889,David Warner,69,61,113.11,10,1, West Indies,Gros Islet
29-Jun-12,ODI # 3280,219889,David Warner,56,61,91.8,6,1, England,Lord's
1-Jul-12,ODI # 3281,219889,David Warner,10,20,50,2,0, England,The Oval
7-Jul-12,ODI # 3284,219889,David Warner,2,19,10.52,0,0, England,Chester-le-Street
10-Jul-12,ODI # 3286,219889,David Warner,32,32,100,4,1, England,Manchester
25-Aug-12,ODI # 3297,219889,David Warner,24,18,133.33,4,0, Afghanistan,Sharjah
28-Aug-12,ODI # 3299,219889,David Warner,5,11,45.45,1,0, Pakistan,Sharjah
31-Aug-12,ODI # 3301,219889,David Warner,24,68,35.29,2,0, Pakistan,Abu Dhabi
3-Sep-12,ODI # 3303,219889,David Warner,21,33,63.63,3,1, Pakistan,Sharjah
18-Jan-13,ODI # 3321,219889,David Warner,4,11,36.36,0,0, Sri Lanka,Brisbane
20-Jan-13,ODI # 3324,219889,David Warner,60,73,82.19,6,0, Sri Lanka,Sydney
23-Jan-13,ODI # 3326,219889,David Warner,10,18,55.55,1,0, Sri Lanka,Hobart
8-Jun-13,ODI # 3365,219889,David Warner,9,21,42.85,1,0, England,Birmingham
12-Jan-14,ODI # 3454,219889,David Warner,65,72,90.27,5,1, England,Melbourne
17-Jan-14,ODI # 3455,219889,David Warner,18,14,128.57,2,0, England,Brisbane
19-Jan-14,ODI # 3457,219889,David Warner,71,70,101.42,7,2, England,Sydney
7-Oct-14,ODI # 3530,219889,David Warner,43,63,68.25,5,0, Pakistan,Sharjah
10-Oct-14,ODI # 3532,219889,David Warner,29,27,107.4,5,0, Pakistan,Dubai (DSC)
12-Oct-14,ODI # 3534,219889,David Warner,56,63,88.88,6,1, Pakistan,Abu Dhabi
14-Nov-14,ODI # 3545,219889,David Warner,46,49,93.87,1,3, South Africa,Perth
16-Nov-14,ODI # 3546,219889,David Warner,0,5,0,0,0, South Africa,Perth
19-Nov-14,ODI # 3548,219889,David Warner,53,50,106,6,2, South Africa,Canberra
21-Nov-14,ODI # 3549,219889,David Warner,4,8,50,0,0, South Africa,Melbourne
23-Nov-14,ODI # 3551,219889,David Warner,21,16,131.25,3,1, South Africa,Sydney
16-Jan-15,ODI # 3578,219889,David Warner,127,115,110.43,18,0, England,Sydney
18-Jan-15,ODI # 3582,219889,David Warner,24,22,109.09,3,0, India,Melbourne
1-Feb-15,ODI # 3597,219889,David Warner,12,18,66.66,2,0, England,Perth
14-Feb-15,ODI # 3600,219889,David Warner,22,18,122.22,3,0, England,Melbourne
28-Feb-15,ODI # 3617,219889,David Warner,34,42,80.95,2,1, New Zealand,Auckland
4-Mar-15,ODI # 3623,219889,David Warner,178,133,133.83,19,5, Afghanistan,Perth
8-Mar-15,ODI # 3629,219889,David Warner,9,12,75,1,0, Sri Lanka,Sydney
14-Mar-15,ODI # 3637,219889,David Warner,21,6,350,2,2, Scotland,Hobart
20-Mar-15,ODI # 3642,219889,David Warner,24,23,104.34,3,0, Pakistan,Adelaide
26-Mar-15,ODI # 3645,219889,David Warner,12,7,171.42,1,1, India,Sydney
29-Mar-15,ODI # 3646,219889,David Warner,45,46,97.82,7,0, New Zealand,Melbourne
27-Aug-15,ODI # 3679,219889,David Warner,84,80,105,7,3, Ireland,Belfast
3-Sep-15,ODI # 3680,219889,David Warner,59,67,88.05,6,0, England,Southampton
5-Sep-15,ODI # 3681,219889,David Warner,1,1,100,0,0, England,Lord's
12-Jan-16,ODI # 3723,219889,David Warner,5,10,50,1,0, India,Perth
20-Jan-16,ODI # 3726,219889,David Warner,93,92,101.08,12,1, India,Canberra
23-Jan-16,ODI # 3727,219889,David Warner,122,113,107.96,9,3, India,Sydney
3-Feb-16,ODI # 3731,219889,David Warner,12,11,109.09,2,0, New Zealand,Auckland
6-Feb-16,ODI # 3733,219889,David Warner,98,79,124.05,8,4, New Zealand,Wellington
8-Feb-16,ODI # 3735,219889,David Warner,16,14,114.28,3,0, New Zealand,Hamilton
5-Jun-16,ODI # 3740,219889,David Warner,55,55,100,3,1, West Indies,Providence
7-Jun-16,ODI # 3741,219889,David Warner,1,5,20,0,0, South Africa,Providence
11-Jun-16,ODI # 3743,219889,David Warner,109,120,90.83,11,2, South Africa,Basseterre
21-Aug-16,ODI # 3768,219889,David Warner,8,17,47.05,0,0, Sri Lanka,Colombo (RPS)
24-Aug-16,ODI # 3769,219889,David Warner,1,4,25,0,0, Sri Lanka,Colombo (RPS)
28-Aug-16,ODI # 3772,219889,David Warner,10,12,83.33,1,0, Sri Lanka,Dambulla
31-Aug-16,ODI # 3774,219889,David Warner,19,16,118.75,3,0, Sri Lanka,Dambulla
4-Sep-16,ODI # 3776,219889,David Warner,106,126,84.12,9,0, Sri Lanka,Pallekele
27-Sep-16,ODI # 3782,219889,David Warner,48,30,160,5,2, Ireland,Benoni
30-Sep-16,ODI # 3785,219889,David Warner,40,36,111.11,5,1, South Africa,Centurion
2-Oct-16,ODI # 3787,219889,David Warner,50,56,89.28,7,1, South Africa,Johannesburg
5-Oct-16,ODI # 3790,219889,David Warner,117,107,109.34,13,2, South Africa,Durban
9-Oct-16,ODI # 3792,219889,David Warner,6,5,120,1,0, South Africa,Port Elizabeth
12-Oct-16,ODI # 3795,219889,David Warner,173,136,127.2,24,0, South Africa,Cape Town
4-Dec-16,ODI # 3811,219889,David Warner,24,29,82.75,4,0, New Zealand,Sydney
6-Dec-16,ODI # 3812,219889,David Warner,119,115,103.47,14,1, New Zealand,Canberra
9-Dec-16,ODI # 3813,219889,David Warner,156,128,121.87,13,4, New Zealand,Melbourne
13-Jan-17,ODI # 3817,219889,David Warner,7,18,38.88,1,0, Pakistan,Brisbane
15-Jan-17,ODI # 3818,219889,David Warner,16,22,72.72,1,0, Pakistan,Melbourne
19-Jan-17,ODI # 3820,219889,David Warner,35,38,92.1,5,0, Pakistan,Perth
22-Jan-17,ODI # 3822,219889,David Warner,130,119,109.24,11,2, Pakistan,Sydney
26-Jan-17,ODI # 3826,219889,David Warner,179,128,139.84,19,5, Pakistan,Adelaide
2-Jun-17,ODI # 3876,219889,David Warner,18,16,112.5,1,1, New Zealand,Birmingham
5-Jun-17,ODI # 3879,219889,David Warner,40,44,90.9,2,0, Bangladesh,The Oval
10-Jun-17,ODI # 3885,219889,David Warner,21,25,84,4,0, England,Birmingham
17-Sep-17,ODI # 3910,219889,David Warner,25,28,89.28,2,0, India,Chennai
21-Sep-17,ODI # 3912,219889,David Warner,1,9,11.11,0,0, India,Kolkata
24-Sep-17,ODI # 3914,219889,David Warner,42,44,95.45,4,1, India,Indore
28-Sep-17,ODI # 3917,219889,David Warner,124,119,104.2,12,4, India,Bengaluru
1-Oct-17,ODI # 3919,219889,David Warner,53,62,85.48,5,0, India,Nagpur
14-Jan-18,ODI # 3951,219889,David Warner,2,5,40,0,0, England,Melbourne
19-Jan-18,ODI # 3958,219889,David Warner,35,40,87.5,5,0, England,Brisbane
21-Jan-18,ODI # 3960,219889,David Warner,8,10,80,2,0, England,Sydney
26-Jan-18,ODI # 3966,219889,David Warner,13,11,118.18,2,0, England,Adelaide
28-Jan-18,ODI # 3968,219889,David Warner,15,11,136.36,2,0, England,Perth
11-Sep-15,ODI # 3683,325012,Marcus Stoinis,4,5,80,0,0, England,Leeds
30-Jan-17,ODI # 3829,325012,Marcus Stoinis,146,117,124.78,9,11, New Zealand,Auckland
5-Feb-17,ODI # 3832,325012,Marcus Stoinis,42,48,87.5,4,1, New Zealand,Hamilton
17-Sep-17,ODI # 3910,325012,Marcus Stoinis,3,10,30,0,0, India,Chennai
21-Sep-17,ODI # 3912,325012,Marcus Stoinis,62,65,95.38,6,3, India,Kolkata
24-Sep-17,ODI # 3914,325012,Marcus Stoinis,27,28,96.42,1,1, India,Indore
28-Sep-17,ODI # 3917,325012,Marcus Stoinis,15,9,166.66,1,1, India,Bengaluru
1-Oct-17,ODI # 3919,325012,Marcus Stoinis,46,63,73.01,4,1, India,Nagpur
14-Jan-18,ODI # 3951,325012,Marcus Stoinis,60,40,150,5,2, England,Melbourne
19-Jan-18,ODI # 3958,325012,Marcus Stoinis,4,6,66.66,0,0, England,Brisbane
21-Jan-18,ODI # 3960,325012,Marcus Stoinis,56,43,130.23,3,2, England,Sydney
26-Jan-18,ODI # 3966,325012,Marcus Stoinis,14,11,127.27,3,0, England,Adelaide
28-Jan-18,ODI # 3968,325012,Marcus Stoinis,87,99,87.87,6,4, England,Perth
13-Jun-18,ODI # 4009,325012,Marcus Stoinis,22,32,68.75,0,1, England,The Oval
16-Jun-18,ODI # 4010,325012,Marcus Stoinis,9,18,50,0,0, England,Cardiff
19-Jun-18,ODI # 4011,325012,Marcus Stoinis,44,37,118.91,4,1, England,Nottingham
21-Jun-18,ODI # 4012,325012,Marcus Stoinis,1,2,50,0,0, England,Chester-le-Street
24-Jun-18,ODI # 4013,325012,Marcus Stoinis,0,2,0,0,0, England,Manchester
4-Nov-18,ODI # 4065,325012,Marcus Stoinis,14,14,100,2,0, South Africa,Perth
9-Nov-18,ODI # 4067,325012,Marcus Stoinis,2,9,22.22,0,0, South Africa,Adelaide
11-Nov-18,ODI # 4069,325012,Marcus Stoinis,63,76,82.89,5,4, South Africa,Hobart
12-Jan-19,ODI # 4077,325012,Marcus Stoinis,47,43,109.3,2,2, India,Sydney
15-Jan-19,ODI # 4078,325012,Marcus Stoinis,29,36,80.55,3,0, India,Adelaide
18-Jan-19,ODI # 4079,325012,Marcus Stoinis,10,20,50,1,0, India,Melbourne
2-Mar-19,ODI # 4102,325012,Marcus Stoinis,37,53,69.81,6,0, India,Hyderabad (Deccan)
5-Mar-19,ODI # 4106,325012,Marcus Stoinis,52,65,80,4,1, India,Nagpur
8-Mar-19,ODI # 4109,325012,Marcus Stoinis,31,26,119.23,4,0, India,Ranchi
13-Mar-19,ODI # 4113,325012,Marcus Stoinis,20,27,74.07,1,1, India,Delhi
27-Mar-19,ODI # 4118,325012,Marcus Stoinis,10,16,62.5,1,0, Pakistan,Abu Dhabi
29-Mar-19,ODI # 4119,325012,Marcus Stoinis,2,3,66.66,0,0, Pakistan,Dubai (DSC)
31-Mar-19,ODI # 4120,325012,Marcus Stoinis,4,7,57.14,0,0, Pakistan,Dubai (DSC)
10-Feb-12,ODI # 3235,311592,Mitchell Starc,14,19,73.68,1,0, Sri Lanka,Perth
17-Feb-12,ODI # 3241,311592,Mitchell Starc,17,24,70.83,2,0, Sri Lanka,Sydney
25-Aug-12,ODI # 3297,311592,Mitchell Starc,1,1,100,0,0, Afghanistan,Sharjah
31-Aug-12,ODI # 3301,311592,Mitchell Starc,11,4,275,2,0, Pakistan,Abu Dhabi
18-Jan-13,ODI # 3321,311592,Mitchell Starc,22,28,78.57,2,0, Sri Lanka,Brisbane
20-Jan-13,ODI # 3324,311592,Mitchell Starc,52,37,140.54,7,0, Sri Lanka,Sydney
8-Jun-13,ODI # 3365,311592,Mitchell Starc,5,8,62.5,0,0, England,Birmingham
31-Aug-14,ODI # 3521,311592,Mitchell Starc,3,5,60,0,0, Zimbabwe,Harare
2-Sep-14,ODI # 3522,311592,Mitchell Starc,1,1,100,0,0, South Africa,Harare
6-Sep-14,ODI # 3526,311592,Mitchell Starc,29,46,63.04,0,2, South Africa,Harare
12-Oct-14,ODI # 3534,311592,Mitchell Starc,5,7,71.42,0,0, Pakistan,Abu Dhabi
23-Nov-14,ODI # 3551,311592,Mitchell Starc,1,5,20,0,0, South Africa,Sydney
23-Jan-15,ODI # 3589,311592,Mitchell Starc,1,1,100,0,0, England,Hobart
28-Feb-15,ODI # 3617,311592,Mitchell Starc,0,3,0,0,0, New Zealand,Auckland
8-Sep-15,ODI # 3682,311592,Mitchell Starc,1,4,25,0,0, England,Manchester
26-Jun-16,ODI # 3756,311592,Mitchell Starc,17,25,68,1,1, West Indies,Bridgetown
21-Aug-16,ODI # 3768,311592,Mitchell Starc,5,7,71.42,0,0, Sri Lanka,Colombo (RPS)
24-Aug-16,ODI # 3769,311592,Mitchell Starc,0,1,0,0,0, Sri Lanka,Colombo (RPS)
28-Aug-16,ODI # 3772,311592,Mitchell Starc,12,8,150,1,1, Sri Lanka,Dambulla
4-Dec-16,ODI # 3811,311592,Mitchell Starc,11,5,220,2,0, New Zealand,Sydney
13-Jan-17,ODI # 3817,311592,Mitchell Starc,10,8,125,0,1, Pakistan,Brisbane
15-Jan-17,ODI # 3818,311592,Mitchell Starc,3,5,60,0,0, Pakistan,Melbourne
26-Jan-17,ODI # 3826,311592,Mitchell Starc,6,5,120,0,0, Pakistan,Adelaide
30-Jan-17,ODI # 3829,311592,Mitchell Starc,3,3,100,0,0, New Zealand,Auckland
5-Feb-17,ODI # 3832,311592,Mitchell Starc,29,23,126.08,2,2, New Zealand,Hamilton
10-Jun-17,ODI # 3885,311592,Mitchell Starc,0,3,0,0,0, England,Birmingham
19-Jan-18,ODI # 3958,311592,Mitchell Starc,3,6,50,0,0, England,Brisbane
28-Jan-18,ODI # 3968,311592,Mitchell Starc,0,2,0,0,0, England,Perth
4-Nov-18,ODI # 4065,311592,Mitchell Starc,12,12,100,2,0, South Africa,Perth
9-Nov-18,ODI # 4067,311592,Mitchell Starc,6,6,100,1,0, South Africa,Adelaide
11-Nov-18,ODI # 4069,311592,Mitchell Starc,0,1,0,0,0, South Africa,Hobart
24-Jun-10,ODI # 3002,267192,Steve Smith,41,53,77.35,3,0, England,Cardiff
27-Jun-10,ODI # 3003,267192,Steve Smith,20,21,95.23,1,0, England,Manchester
30-Jun-10,ODI # 3004,267192,Steve Smith,18,8,225,4,0, England,The Oval
3-Jul-10,ODI # 3011,267192,Steve Smith,15,13,115.38,1,0, England,Lord's
3-Nov-10,ODI # 3065,267192,Steve Smith,12,15,80,1,0, Sri Lanka,Melbourne
5-Nov-10,ODI # 3066,267192,Steve Smith,33,37,89.18,1,0, Sri Lanka,Sydney
16-Jan-11,ODI # 3081,267192,Steve Smith,5,4,125,1,0, England,Melbourne
21-Jan-11,ODI # 3083,267192,Steve Smith,0,2,0,0,0, England,Hobart
23-Jan-11,ODI # 3086,267192,Steve Smith,26,37,70.27,2,1, England,Sydney
26-Jan-11,ODI # 3089,267192,Steve Smith,46,47,97.87,4,0, England,Adelaide
30-Jan-11,ODI # 3091,267192,Steve Smith,24,25,96,1,1, England,Brisbane
2-Feb-11,ODI # 3094,267192,Steve Smith,0,2,0,0,0, England,Sydney
21-Feb-11,ODI # 3103,267192,Steve Smith,11,4,275,1,1, Zimbabwe,Ahmedabad
13-Mar-11,ODI # 3130,267192,Steve Smith,17,15,113.33,2,0, Kenya,Bengaluru
19-Mar-11,ODI # 3139,267192,Steve Smith,25,32,78.12,1,0, Pakistan,Colombo (RPS)
9-Apr-11,ODI # 3149,267192,Steve Smith,1,3,33.33,0,0, Bangladesh,Dhaka
13-Apr-11,ODI # 3151,267192,Steve Smith,5,9,55.55,1,0, Bangladesh,Dhaka
16-Aug-11,ODI # 3180,267192,Steve Smith,18,28,64.28,0,0, Sri Lanka,Hambantota
23-Oct-11,ODI # 3208,267192,Steve Smith,26,39,66.66,0,0, South Africa,Port Elizabeth
29-Jun-12,ODI # 3280,267192,Steve Smith,8,13,61.53,0,0, England,Lord's
10-Jul-12,ODI # 3286,267192,Steve Smith,21,20,105,2,0, England,Manchester
13-Jan-13,ODI # 3319,267192,Steve Smith,8,11,72.72,1,0, Sri Lanka,Adelaide
24-Jan-14,ODI # 3461,267192,Steve Smith,19,16,118.75,2,1, England,Perth
25-Aug-14,ODI # 3513,267192,Steve Smith,1,1,100,0,0, Zimbabwe,Harare
27-Aug-14,ODI # 3516,267192,Steve Smith,31,19,163.15,4,0, South Africa,Harare
2-Sep-14,ODI # 3522,267192,Steve Smith,36,62,58.06,2,0, South Africa,Harare
6-Sep-14,ODI # 3526,267192,Steve Smith,10,15,66.66,2,0, South Africa,Harare
7-Oct-14,ODI # 3530,267192,Steve Smith,101,118,85.59,6,2, Pakistan,Sharjah
10-Oct-14,ODI # 3532,267192,Steve Smith,12,15,80,2,0, Pakistan,Dubai (DSC)
12-Oct-14,ODI # 3534,267192,Steve Smith,77,105,73.33,3,0, Pakistan,Abu Dhabi
16-Nov-14,ODI # 3546,267192,Steve Smith,10,20,50,2,0, South Africa,Perth
19-Nov-14,ODI # 3548,267192,Steve Smith,73,55,132.72,8,0, South Africa,Canberra
21-Nov-14,ODI # 3549,267192,Steve Smith,104,112,92.85,7,0, South Africa,Melbourne
23-Nov-14,ODI # 3551,267192,Steve Smith,67,74,90.54,6,1, South Africa,Sydney
16-Jan-15,ODI # 3578,267192,Steve Smith,37,47,78.72,2,1, England,Sydney
18-Jan-15,ODI # 3582,267192,Steve Smith,47,52,90.38,6,0, India,Melbourne
23-Jan-15,ODI # 3589,267192,Steve Smith,102,95,107.36,6,1, England,Hobart
1-Feb-15,ODI # 3597,267192,Steve Smith,40,50,80,5,0, England,Perth
14-Feb-15,ODI # 3600,267192,Steve Smith,5,9,55.55,1,0, England,Melbourne
28-Feb-15,ODI # 3617,267192,Steve Smith,4,11,36.36,0,0, New Zealand,Auckland
4-Mar-15,ODI # 3623,267192,Steve Smith,95,98,96.93,8,1, Afghanistan,Perth
8-Mar-15,ODI # 3629,267192,Steve Smith,72,88,81.81,7,1, Sri Lanka,Sydney
20-Mar-15,ODI # 3642,267192,Steve Smith,65,69,94.2,7,0, Pakistan,Adelaide
26-Mar-15,ODI # 3645,267192,Steve Smith,105,93,112.9,11,2, India,Sydney
29-Mar-15,ODI # 3646,267192,Steve Smith,56,71,78.87,3,0, New Zealand,Melbourne
27-Aug-15,ODI # 3679,267192,Steve Smith,21,38,55.26,1,0, Ireland,Belfast
3-Sep-15,ODI # 3680,267192,Steve Smith,44,54,81.48,3,1, England,Southampton
5-Sep-15,ODI # 3681,267192,Steve Smith,70,87,80.45,7,0, England,Lord's
8-Sep-15,ODI # 3682,267192,Steve Smith,25,33,75.75,3,0, England,Manchester
11-Sep-15,ODI # 3683,267192,Steve Smith,5,12,41.66,0,0, England,Leeds
13-Sep-15,ODI # 3684,267192,Steve Smith,12,28,42.85,1,0, England,Manchester
12-Jan-16,ODI # 3723,267192,Steve Smith,149,135,110.37,11,2, India,Perth
15-Jan-16,ODI # 3724,267192,Steve Smith,46,47,97.87,4,0, India,Brisbane
17-Jan-16,ODI # 3725,267192,Steve Smith,41,45,91.11,5,0, India,Melbourne
20-Jan-16,ODI # 3726,267192,Steve Smith,51,29,175.86,4,3, India,Canberra
23-Jan-16,ODI # 3727,267192,Steve Smith,28,37,75.67,3,0, India,Sydney
3-Feb-16,ODI # 3731,267192,Steve Smith,18,17,105.88,3,0, New Zealand,Auckland
6-Feb-16,ODI # 3733,267192,Steve Smith,2,12,16.66,0,0, New Zealand,Wellington
8-Feb-16,ODI # 3735,267192,Steve Smith,21,35,60,1,0, New Zealand,Hamilton
5-Jun-16,ODI # 3740,267192,Steve Smith,6,10,60,1,0, West Indies,Providence
7-Jun-16,ODI # 3741,267192,Steve Smith,8,10,80,0,0, South Africa,Providence
11-Jun-16,ODI # 3743,267192,Steve Smith,52,49,106.12,5,1, South Africa,Basseterre
13-Jun-16,ODI # 3745,267192,Steve Smith,74,95,77.89,5,2, West Indies,Basseterre
21-Jun-16,ODI # 3752,267192,Steve Smith,78,107,72.89,5,0, West Indies,Bridgetown
26-Jun-16,ODI # 3756,267192,Steve Smith,46,59,77.96,4,0, West Indies,Bridgetown
21-Aug-16,ODI # 3768,267192,Steve Smith,58,92,63.04,5,0, Sri Lanka,Colombo (RPS)
24-Aug-16,ODI # 3769,267192,Steve Smith,30,33,90.9,5,0, Sri Lanka,Colombo (RPS)
27-Sep-16,ODI # 3782,267192,Steve Smith,59,74,79.72,6,1, Ireland,Benoni
30-Sep-16,ODI # 3785,267192,Steve Smith,8,11,72.72,2,0, South Africa,Centurion
2-Oct-16,ODI # 3787,267192,Steve Smith,14,12,116.66,2,0, South Africa,Johannesburg
5-Oct-16,ODI # 3790,267192,Steve Smith,108,107,100.93,9,1, South Africa,Durban
9-Oct-16,ODI # 3792,267192,Steve Smith,21,36,58.33,2,0, South Africa,Port Elizabeth
12-Oct-16,ODI # 3795,267192,Steve Smith,0,2,0,0,0, South Africa,Cape Town
4-Dec-16,ODI # 3811,267192,Steve Smith,164,157,104.45,14,4, New Zealand,Sydney
6-Dec-16,ODI # 3812,267192,Steve Smith,72,76,94.73,6,1, New Zealand,Canberra
9-Dec-16,ODI # 3813,267192,Steve Smith,0,7,0,0,0, New Zealand,Melbourne
13-Jan-17,ODI # 3817,267192,Steve Smith,0,1,0,0,0, Pakistan,Brisbane
15-Jan-17,ODI # 3818,267192,Steve Smith,60,101,59.4,2,0, Pakistan,Melbourne
19-Jan-17,ODI # 3820,267192,Steve Smith,108,104,103.84,11,1, Pakistan,Perth
22-Jan-17,ODI # 3822,267192,Steve Smith,49,48,102.08,5,0, Pakistan,Sydney
26-Jan-17,ODI # 3826,267192,Steve Smith,4,2,200,1,0, Pakistan,Adelaide
2-Jun-17,ODI # 3876,267192,Steve Smith,8,6,133.33,2,0, New Zealand,Birmingham
5-Jun-17,ODI # 3879,267192,Steve Smith,22,25,88,1,0, Bangladesh,The Oval
10-Jun-17,ODI # 3885,267192,Steve Smith,56,77,72.72,5,0, England,Birmingham
17-Sep-17,ODI # 3910,267192,Steve Smith,1,5,20,0,0, India,Chennai
21-Sep-17,ODI # 3912,267192,Steve Smith,59,76,77.63,8,0, India,Kolkata
24-Sep-17,ODI # 3914,267192,Steve Smith,63,71,88.73,5,0, India,Indore
28-Sep-17,ODI # 3917,267192,Steve Smith,3,5,60,0,0, India,Bengaluru
1-Oct-17,ODI # 3919,267192,Steve Smith,16,25,64,1,0, India,Nagpur
14-Jan-18,ODI # 3951,267192,Steve Smith,23,18,127.77,3,0, England,Melbourne
19-Jan-18,ODI # 3958,267192,Steve Smith,18,25,72,0,1, England,Brisbane
21-Jan-18,ODI # 3960,267192,Steve Smith,45,66,68.18,1,0, England,Sydney
26-Jan-18,ODI # 3966,267192,Steve Smith,4,16,25,0,0, England,Adelaide
28-Jan-18,ODI # 3968,267192,Steve Smith,12,23,52.17,0,0, England,Perth
13-Jan-13,ODI # 3319,272262,Kane Richardson,0,1,0,0,0, Sri Lanka,Adelaide
7-Oct-14,ODI # 3530,272262,Kane Richardson,2,1,200,0,0, Pakistan,Sharjah
12-Oct-14,ODI # 3534,272262,Kane Richardson,9,4,225,1,0, Pakistan,Abu Dhabi
3-Feb-16,ODI # 3731,272262,Kane Richardson,19,13,146.15,1,2, New Zealand,Auckland
