START_DATE,MATCH_ID,PLAYER_ID,BOWLER,OVERS,MAIDEN_BALLS,RUNS_GIVEN,WICKETS_TAKEN,ECONOMY,AVERAGE_BALL_SPEED,STRIKE_RATE,OPPOSITION,GROUND
19-Aug-14,ODI # 3508,44828,Faf du Plessis,,,,,,,, Zimbabwe,Bulawayo
21-Aug-14,ODI # 3510,44828,Faf du Plessis,,,,,,,, Zimbabwe,Bulawayo
27-Aug-14,ODI # 3516,44828,Faf du Plessis,,,,,,,, Australia,Harare
29-Aug-14,ODI # 3518,44828,Faf du Plessis,,,,,,,, Zimbabwe,Harare
2-Sep-14,ODI # 3522,44828,Faf du Plessis,,,,,,,, Australia,Harare
4-Sep-14,ODI # 3524,44828,Faf du Plessis,,,,,,,, Zimbabwe,Harare
6-Sep-14,ODI # 3526,44828,Faf du Plessis,,,,,,,, Australia,Harare
21-Oct-14,ODI # 3536,44828,Faf du Plessis,,,,,,,, New Zealand,Mount Maunganui
24-Oct-14,ODI # 3537,44828,Faf du Plessis,,,,,,,, New Zealand,Mount Maunganui
14-Nov-14,ODI # 3545,44828,Faf du Plessis,,,,,,,, Australia,Perth
16-Nov-14,ODI # 3546,44828,Faf du Plessis,,,,,,,, Australia,Perth
19-Nov-14,ODI # 3548,44828,Faf du Plessis,,,,,,,, Australia,Canberra
21-Nov-14,ODI # 3549,44828,Faf du Plessis,,,,,,,, Australia,Melbourne
23-Nov-14,ODI # 3551,44828,Faf du Plessis,,,,,,,, Australia,Sydney
16-Jan-15,ODI # 3579,44828,Faf du Plessis,,,,,,,, West Indies,Durban
18-Jan-15,ODI # 3583,44828,Faf du Plessis,,,,,,,, West Indies,Johannesburg
21-Jan-15,ODI # 3587,44828,Faf du Plessis,,,,,,,, West Indies,East London
25-Jan-15,ODI # 3591,44828,Faf du Plessis,,,,,,,, West Indies,Port Elizabeth
28-Jan-15,ODI # 3593,44828,Faf du Plessis,,,,,,,, West Indies,Centurion
15-Feb-15,ODI # 3601,44828,Faf du Plessis,,,,,,,, Zimbabwe,Hamilton
22-Feb-15,ODI # 3610,44828,Faf du Plessis,,,,,,,, India,Melbourne
7-Mar-15,ODI # 3626,44828,Faf du Plessis,,,,,,,, Pakistan,Auckland
18-Mar-15,ODI # 3640,44828,Faf du Plessis,,,,,,,, Sri Lanka,Sydney
24-Mar-15,ODI # 3644,44828,Faf du Plessis,,,,,,,, New Zealand,Auckland
10-Jul-15,ODI # 3663,44828,Faf du Plessis,,,,,,,, Bangladesh,Dhaka
12-Jul-15,ODI # 3666,44828,Faf du Plessis,,,,,,,, Bangladesh,Dhaka
15-Jul-15,ODI # 3668,44828,Faf du Plessis,,,,,,,, Bangladesh,Chattogram
11-Oct-15,ODI # 3689,44828,Faf du Plessis,,,,,,,, India,Kanpur
14-Oct-15,ODI # 3692,44828,Faf du Plessis,,,,,,,, India,Indore
18-Oct-15,ODI # 3695,44828,Faf du Plessis,,,,,,,, India,Rajkot
22-Oct-15,ODI # 3698,44828,Faf du Plessis,,,,,,,, India,Chennai
25-Oct-15,ODI # 3700,44828,Faf du Plessis,,,,,,,, India,Mumbai
3-Feb-16,ODI # 3732,44828,Faf du Plessis,,,,,,,, England,Bloemfontein
6-Feb-16,ODI # 3734,44828,Faf du Plessis,,,,,,,, England,Port Elizabeth
9-Feb-16,ODI # 3736,44828,Faf du Plessis,,,,,,,, England,Centurion
12-Feb-16,ODI # 3737,44828,Faf du Plessis,,,,,,,, England,Johannesburg
14-Feb-16,ODI # 3738,44828,Faf du Plessis,,,,,,,, England,Cape Town
11-Jun-16,ODI # 3743,44828,Faf du Plessis,,,,,,,, Australia,Basseterre
15-Jun-16,ODI # 3747,44828,Faf du Plessis,,,,,,,, West Indies,Basseterre
19-Jun-16,ODI # 3750,44828,Faf du Plessis,,,,,,,, Australia,Bridgetown
24-Jun-16,ODI # 3754,44828,Faf du Plessis,,,,,,,, West Indies,Bridgetown
25-Sep-16,ODI # 3780,44828,Faf du Plessis,,,,,,,, Ireland,Benoni
30-Sep-16,ODI # 3785,44828,Faf du Plessis,,,,,,,, Australia,Centurion
2-Oct-16,ODI # 3787,44828,Faf du Plessis,,,,,,,, Australia,Johannesburg
5-Oct-16,ODI # 3790,44828,Faf du Plessis,,,,,,,, Australia,Durban
9-Oct-16,ODI # 3792,44828,Faf du Plessis,,,,,,,, Australia,Port Elizabeth
12-Oct-16,ODI # 3795,44828,Faf du Plessis,,,,,,,, Australia,Cape Town
28-Jan-17,ODI # 3828,44828,Faf du Plessis,,,,,,,, Sri Lanka,Port Elizabeth
1-Feb-17,ODI # 3830,44828,Faf du Plessis,,,,,,,, Sri Lanka,Durban
4-Feb-17,ODI # 3831,44828,Faf du Plessis,,,,,,,, Sri Lanka,Johannesburg
7-Feb-17,ODI # 3833,44828,Faf du Plessis,,,,,,,, Sri Lanka,Cape Town
10-Feb-17,ODI # 3834,44828,Faf du Plessis,,,,,,,, Sri Lanka,Centurion
19-Feb-17,ODI # 3836,44828,Faf du Plessis,,,,,,,, New Zealand,Hamilton
22-Feb-17,ODI # 3839,44828,Faf du Plessis,,,,,,,, New Zealand,Christchurch
25-Feb-17,ODI # 3841,44828,Faf du Plessis,,,,,,,, New Zealand,Wellington
1-Mar-17,ODI # 3843,44828,Faf du Plessis,,,,,,,, New Zealand,Hamilton
4-Mar-17,ODI # 3846,44828,Faf du Plessis,,,,,,,, New Zealand,Auckland
24-May-17,ODI # 3872,44828,Faf du Plessis,,,,,,,, England,Leeds
27-May-17,ODI # 3873,44828,Faf du Plessis,,,,,,,, England,Southampton
29-May-17,ODI # 3874,44828,Faf du Plessis,,,,,,,, England,Lord's
3-Jun-17,ODI # 3877,44828,Faf du Plessis,,,,,,,, Sri Lanka,The Oval
7-Jun-17,ODI # 3881,44828,Faf du Plessis,,,,,,,, Pakistan,Birmingham
11-Jun-17,ODI # 3886,44828,Faf du Plessis,,,,,,,, India,The Oval
15-Oct-17,ODI # 3923,44828,Faf du Plessis,,,,,,,, Bangladesh,Kimberley
18-Oct-17,ODI # 3925,44828,Faf du Plessis,,,,,,,, Bangladesh,Paarl
22-Oct-17,ODI # 3929,44828,Faf du Plessis,,,,,,,, Bangladesh,East London
1-Feb-18,ODI # 3969,44828,Faf du Plessis,,,,,,,, India,Durban
29-Jul-18,ODI # 4025,44828,Faf du Plessis,,,,,,,, Sri Lanka,Dambulla
1-Aug-18,ODI # 4027,44828,Faf du Plessis,,,,,,,, Sri Lanka,Dambulla
5-Aug-18,ODI # 4029,44828,Faf du Plessis,,,,,,,, Sri Lanka,Pallekele
6-Oct-18,ODI # 4051,44828,Faf du Plessis,,,,,,,, Zimbabwe,Paarl
4-Nov-18,ODI # 4065,44828,Faf du Plessis,,,,,,,, Australia,Perth
9-Nov-18,ODI # 4067,44828,Faf du Plessis,,,,,,,, Australia,Adelaide
11-Nov-18,ODI # 4069,44828,Faf du Plessis,,,,,,,, Australia,Hobart
19-Jan-19,ODI # 4080,44828,Faf du Plessis,,,,,,,, Pakistan,Port Elizabeth
22-Jan-19,ODI # 4081,44828,Faf du Plessis,,,,,,,, Pakistan,Durban
25-Jan-19,ODI # 4084,44828,Faf du Plessis,,,,,,,, Pakistan,Centurion
27-Jan-19,ODI # 4087,44828,Faf du Plessis,,,,,,,, Pakistan,Johannesburg
30-Jan-19,ODI # 4090,44828,Faf du Plessis,,,,,,,, Pakistan,Cape Town
3-Mar-19,ODI # 4104,44828,Faf du Plessis,,,,,,,, Sri Lanka,Johannesburg
6-Mar-19,ODI # 4107,44828,Faf du Plessis,,,,,,,, Sri Lanka,Centurion
10-Mar-19,ODI # 4112,44828,Faf du Plessis,,,,,,,, Sri Lanka,Durban
13-Mar-19,ODI # 4114,44828,Faf du Plessis,,,,,,,, Sri Lanka,Port Elizabeth
16-Mar-19,ODI # 4115,44828,Faf du Plessis,,,,,,,, Sri Lanka,Cape Town
19-Jul-13,ODI # 3391,318788,Haris Sohail,,,,,,,, West Indies,Gros Islet
21-Jul-13,ODI # 3393,318788,Haris Sohail,,,,,,,, West Indies,Gros Islet
24-Jul-13,ODI # 3396,318788,Haris Sohail,,,,,,,, West Indies,Gros Islet
27-Aug-13,ODI # 3404,318788,Haris Sohail,,,,,,,, Zimbabwe,Harare
1-Mar-15,ODI # 3620,318788,Haris Sohail,,,,,,,, Zimbabwe,Brisbane
19-Apr-15,ODI # 3648,318788,Haris Sohail,,,,,,,, Bangladesh,Dhaka
22-Apr-15,ODI # 3649,318788,Haris Sohail,,,,,,,, Bangladesh,Dhaka
26-May-15,ODI # 3651,318788,Haris Sohail,,,,,,,, Zimbabwe,Lahore
29-May-15,ODI # 3652,318788,Haris Sohail,,,,,,,, Zimbabwe,Lahore
19-Jan-18,ODI # 3957,318788,Haris Sohail,,,,,,,, New Zealand,Wellington
11-Nov-18,ODI # 4070,318788,Haris Sohail,,,,,,,, New Zealand,Dubai (DSC)
22-Mar-19,ODI # 4116,318788,Haris Sohail,,,,,,,, Australia,Sharjah
8-May-19,ODI # 4130,318788,Haris Sohail,,,,,,,, England,The Oval
8-May-19,ODI # 4130,1072470,Shaheen Afridi,,,,,,,, England,The Oval
8-May-19,ODI # 4130,681117,Faheem Ashraf,,,,,,,, England,The Oval
11-Nov-18,ODI # 4070,681305,Hasan Ali,,,,,,,, New Zealand,Dubai (DSC)
8-May-19,ODI # 4130,681305,Hasan Ali,,,,,,,, England,The Oval
8-May-19,ODI # 4130,227758,Imad Wasim,,,,,,,, England,The Oval
11-Nov-18,ODI # 4070,922943,Shadab Khan,,,,,,,, New Zealand,Dubai (DSC)
11-May-03,ODI # 2009,41434,Mohammad Hafeez,,,,,,,, New Zealand,Dambulla
10-Sep-06,ODI # 2412,41434,Mohammad Hafeez,,,,,,,, England,Birmingham
25-Oct-06,ODI # 2436,41434,Mohammad Hafeez,,,,,,,, New Zealand,Mohali
17-Sep-10,ODI # 3045,41434,Mohammad Hafeez,,,,,,,, England,The Oval
22-Jan-11,ODI # 3085,41434,Mohammad Hafeez,,,,,,,, New Zealand,Wellington
26-Jan-11,ODI # 3088,41434,Mohammad Hafeez,,,,,,,, New Zealand,Queenstown
28-May-11,ODI # 3157,41434,Mohammad Hafeez,,,,,,,, Ireland,Belfast
13-Jun-12,ODI # 3274,41434,Mohammad Hafeez,,,,,,,, Sri Lanka,Colombo (RPS)
30-Aug-14,ODI # 3519,41434,Mohammad Hafeez,,,,,,,, Sri Lanka,Dambulla
8-Dec-14,ODI # 3564,41434,Mohammad Hafeez,,,,,,,, New Zealand,Dubai (DSC)
12-Dec-14,ODI # 3566,41434,Mohammad Hafeez,,,,,,,, New Zealand,Sharjah
14-Dec-14,ODI # 3568,41434,Mohammad Hafeez,,,,,,,, New Zealand,Sharjah
17-Dec-14,ODI # 3570,41434,Mohammad Hafeez,,,,,,,, New Zealand,Abu Dhabi
31-Jan-15,ODI # 3596,41434,Mohammad Hafeez,,,,,,,, New Zealand,Wellington
3-Feb-15,ODI # 3598,41434,Mohammad Hafeez,,,,,,,, New Zealand,Napier
17-Apr-15,ODI # 3647,41434,Mohammad Hafeez,,,,,,,, Bangladesh,Dhaka
19-Apr-15,ODI # 3648,41434,Mohammad Hafeez,,,,,,,, Bangladesh,Dhaka
19-Jul-15,ODI # 3670,41434,Mohammad Hafeez,,,,,,,, Sri Lanka,Colombo (RPS)
22-Jul-15,ODI # 3671,41434,Mohammad Hafeez,,,,,,,, Sri Lanka,Colombo (RPS)
26-Jul-15,ODI # 3672,41434,Mohammad Hafeez,,,,,,,, Sri Lanka,Hambantota
1-Oct-15,ODI # 3685,41434,Mohammad Hafeez,,,,,,,, Zimbabwe,Harare
3-Oct-15,ODI # 3686,41434,Mohammad Hafeez,,,,,,,, Zimbabwe,Harare
5-Oct-15,ODI # 3687,41434,Mohammad Hafeez,,,,,,,, Zimbabwe,Harare
11-Nov-15,ODI # 3707,41434,Mohammad Hafeez,,,,,,,, England,Abu Dhabi
13-Nov-15,ODI # 3708,41434,Mohammad Hafeez,,,,,,,, England,Abu Dhabi
